p0_chart3__r0189	ZSTD	1	0.6
p0_chart4__r0189	ZSTD	1	0.6
p0_chart5__r0189	ZSTD	2	0.6
p0_chart0__r0055	ZSTD	1	0.6
p0_chart1__r0055	ZSTD	2	0.6
p0_chart2__r0055	ZSTD	2	0.6
p0_chart3__r0055	ZSTD	1	0.6
p0_chart4__r0055	ZSTD	1	0.6
p0_chart5__r0055	ZSTD	2	0.6
p0_chart0__r0057	ZSTD	1	0.6
p0_chart1__r0057	ZSTD	2	0.6
p0_chart2__r0057	ZSTD	2	0.6
p0_chart3__r0057	ZSTD	1	0.6
p0_chart4__r0057	ZSTD	1	0.6
p0_chart5__r0057	ZSTD	2	0.6
p0_chart0__r0163	ZSTD	1	0.6
p0_chart1__r0163	ZSTD	2	0.6
p0_chart2__r0163	ZSTD	2	0.6
p0_chart3__r0163	ZSTD	1	0.6
p0_chart4__r0163	ZSTD	1	0.6
p0_chart5__r0163	ZSTD	2	0.6
p0_chart0__r0165	ZSTD	1	0.6
p0_chart1__r0165	ZSTD	2	0.6
p0_chart2__r0165	ZSTD	2	0.6
p0_chart3__r0165	ZSTD	1	0.6
p0_chart4__r0165	ZSTD	1	0.6
p0_chart5__r0165	ZSTD	2	0.6
p0_chart0__r0029	ZSTD	1	0.6
p0_chart1__r0029	ZSTD	1	0.6
p0_chart2__r0029	ZSTD	1	0.6
p0_chart3__r0029	ZSTD	2	0.6
p0_chart4__r0029	ZSTD	2	0.6
p0_chart5__r0029	ZSTD	2	0.6
p0_chart0__r0083	ZSTD	1	0.6
p0_chart1__r0083	ZSTD	1	0.6
p0_chart2__r0083	ZSTD	1	0.6
p0_chart3__r0083	ZSTD	2	0.6
p0_chart4__r0083	ZSTD	2	0.6
p0_chart5__r0083	ZSTD	2	0.6
p0_chart0__r0033	ZSTD	1	0.6
p0_chart1__r0033	ZSTD	1	0.6
p0_chart2__r0033	ZSTD	1	0.6
p0_chart3__r0033	ZSTD	2	0.6
p0_chart4__r0033	ZSTD	2	0.6
p0_chart5__r0033	ZSTD	2	0.6
p0_chart0__r0087	ZSTD	1	0.6
p0_chart1__r0087	ZSTD	1	0.6
p0_chart2__r0087	ZSTD	1	0.6
p0_chart3__r0087	ZSTD	2	0.6
p0_chart4__r0087	ZSTD	2	0.6
p0_chart5__r0087	ZSTD	2	0.6
p0_chart0__r0007	ZSTD	1	0.6
p0_chart1__r0007	ZSTD	1	0.6
p0_chart2__r0007	ZSTD	1	0.6
p0_chart3__r0007	ZSTD	2	0.6
p0_chart4__r0007	ZSTD	2	0.6
p0_chart5__r0007	ZSTD	2	0.6
p0_chart0__r0005	ZSTD	1	0.6
p0_chart1__r0005	ZSTD	1	0.6
p0_chart2__r0005	ZSTD	1	0.6
p0_chart3__r0005	ZSTD	2	0.6
p0_chart4__r0005	ZSTD	2	0.6
p0_chart5__r0005	ZSTD	2	0.6
p0_chart0__r0297	ZSTD	1	0.6
p0_chart1__r0297	ZSTD	2	0.6
